0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.893
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.791
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.114
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1.868
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.09
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	67.655
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1.324
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5.683
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24.057
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.779
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.779
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.467
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1.635
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3.893
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	67.655
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5.138
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.779
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3.893
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	5.917
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1.09
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2.102
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	9.035
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	9.939
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	2	2.711
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	3	20.781
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	4	7.228
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	5	1.807
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	6	885.438
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	7	2.711
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	8	885.438
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	9	24.395
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	10	10.842
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	11	27.105
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	12	0
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	13	11.746
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	14	23.491
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	15	4.518
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	16	9.939
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	17	20.781
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	18	18.07
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	19	9.035
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	20	11.746
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	21	27.105
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	22	9.939
1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	23	0
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	0	12.819
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	1	17.397
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	2	5.036
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	3	25.637
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	4	10.987
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	5	15.566
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	6	12.819
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	7	10.53
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	8	455.064
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	9	18.77
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	10	11.903
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	11	162.981
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	12	5.494
2	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	2	13	8.698
