0	0	0	0	0	0	0	0	79.99
0	0	0	0	0	1	0	0	61.89
1	1	0	1	0	2	1	1	40.27
1	1	0	1	0	2	1	2	41.05
2	1	0	2	0	3	2	2	44.3
3	1	0	1	0	2	3	3	47.03
4	2	0	1	0	2	1	2	43.7
4	2	0	1	0	2	1	0	36.45
3	1	0	1	0	2	3	0	45.85
5	0	0	1	0	2	1	0	39.29
2	1	0	2	0	3	2	3	38.07
2	1	0	2	0	3	2	0	28.02
6	3	0	1	0	2	1	1	43.01
2	4	0	1	0	2	3	3	42.33
7	2	0	1	0	2	3	0	47.81
4	0	0	1	0	2	3	3	52.91
8	4	0	2	0	1	2	3	39.36
1	3	0	1	0	2	3	2	56.14
4	2	0	1	0	2	1	3	40.56
5	0	0	1	0	2	1	4	42.62
6	3	0	1	0	2	1	4	41.84
8	4	0	2	0	1	2	0	28.24
8	4	0	2	0	1	2	0	8.06
8	4	0	2	0	1	2	4	44.21
4	0	0	1	0	2	3	2	52.52
4	0	0	1	0	2	3	1	53.3
4	2	0	1	0	2	1	1	41.15
1	3	0	1	0	2	3	4	52.12
6	3	0	1	0	2	1	0	37.43
5	0	0	1	0	2	1	0	38.6
7	2	0	1	0	2	3	2	55.26
3	1	0	1	0	2	3	2	52.91
2	1	0	2	0	3	2	4	41.72
5	0	0	1	0	2	1	1	42.13
2	4	0	1	0	2	3	2	53.69
3	5	0	1	0	2	1	1	38.41
3	5	0	1	0	2	1	0	30.08
1	1	0	1	0	2	1	3	37.72
5	0	0	1	0	2	1	3	42.23
3	5	0	1	0	2	1	4	36.25
1	3	0	1	0	2	3	3	50.46
6	3	0	1	0	2	1	2	43.7
3	5	0	1	0	2	1	2	39
4	0	0	1	0	2	3	4	53.1
6	3	0	1	0	2	1	3	41.54
6	3	0	1	0	2	1	0	35.08
1	0	0	2	0	1	2	0	15.05
4	2	0	1	0	2	1	4	40.76
3	5	0	1	0	2	1	0	26.26
4	2	0	1	0	2	1	0	32.82
1	1	0	1	0	2	1	4	39.78
2	4	0	1	0	2	3	4	46.93
3	5	0	1	0	2	1	3	33.12
7	2	0	1	0	2	3	3	49.19
8	4	0	2	0	1	2	0	14.59
2	1	0	2	0	3	2	0	14.64
5	0	0	1	0	2	1	2	41.93
2	1	0	2	0	3	2	0	9.13
7	2	0	1	0	2	3	4	50.95
1	1	0	1	0	2	1	0	33.02
7	2	0	1	0	2	3	1	54.38
3	1	0	1	0	2	3	1	51.73
7	0	0	2	0	4	4	0	9.87
2	4	0	1	0	2	3	1	50.66
3	1	0	1	0	2	3	4	48.7
1	3	0	1	0	2	3	1	55.06
8	4	0	2	0	1	2	2	44.7
1	1	0	1	0	2	1	0	30.28
2	4	0	1	0	2	3	0	40.86
5	0	0	3	0	5	2	0	71.99
4	4	0	0	1	2	5	0	34.4
7	6	0	4	2	1	1	0	28.8
6	2	0	5	3	6	6	0	33.4
6	2	0	5	3	2	2	0	36.3
4	2	0	6	4	6	7	0	29
5	1	0	4	2	6	5	0	37.8
5	1	0	3	5	6	4	0	40.2
6	2	0	5	3	6	6	0	33.4
4	2	0	5	1	6	8	0	28.1
0	0	0	3	6	6	6	0	41.3
6	2	0	5	3	6	6	0	33.4
7	4	0	5	7	6	6	0	25.2
4	2	0	5	1	4	4	0	41.1
1	4	0	0	1	4	5	0	35.3
1	6	0	4	1	4	3	0	28.3
4	7	0	5	7	5	1	0	28.6
1	4	0	0	1	4	5	0	35.3
7	4	0	3	1	3	2	0	24.4
1	4	0	0	1	4	5	0	35.3
6	7	0	2	1	7	0	0	39.3
4	4	0	3	8	4	5	0	40.6
1	4	0	0	1	4	5	0	35.3
1	4	0	4	2	4	5	0	24.1
4	4	0	0	1	2	5	0	46.2
7	6	0	4	2	1	1	0	42.8
6	2	0	5	3	6	6	0	49.2
6	2	0	5	3	2	2	0	46.8
4	2	0	6	4	6	7	0	45.7
5	1	0	4	2	6	5	0	55.6
5	1	0	3	5	6	4	0	54.9
6	2	0	5	3	6	6	0	49.2
4	2	0	5	1	6	8	0	34.9
0	0	0	3	6	6	6	0	46.9
6	2	0	5	3	6	6	0	49.2
7	4	0	5	7	6	6	0	33.4
4	2	0	5	1	4	4	0	54.1
1	4	0	0	1	4	5	0	55.9
1	6	0	4	1	4	3	0	49.8
4	7	0	5	7	5	1	0	47.1
1	4	0	0	1	4	5	0	55.9
7	4	0	3	1	3	2	0	38
1	4	0	0	1	4	5	0	55.9
6	7	0	2	1	7	0	0	56.1
4	4	0	3	8	4	5	0	59.09
1	4	0	0	1	4	5	0	22.9
1	4	0	4	2	4	5	0	35.1
4	4	0	0	1	2	5	0	61.09
7	6	0	4	2	1	1	0	59.8
6	2	0	5	3	6	6	0	60.29
6	2	0	5	3	2	2	0	61.8
4	2	0	6	4	6	7	0	56.7
5	1	0	4	2	6	5	0	68.3
5	1	0	3	5	6	4	0	66.9
6	2	0	5	3	6	6	0	60.29
4	2	0	5	1	6	8	0	50.7
0	0	0	3	6	6	6	0	56.4
6	2	0	5	3	6	6	0	60.29
7	4	0	5	7	6	6	0	55.5
4	2	0	5	1	4	4	0	68.5
1	4	0	0	1	4	5	0	71.3
1	6	0	4	1	4	3	0	74.7
4	7	0	5	7	5	1	0	52.2
1	4	0	0	1	4	5	0	71.3
7	4	0	3	1	3	2	0	67.7
1	4	0	0	1	4	5	0	71.3
6	7	0	2	1	7	0	0	66
4	4	0	3	8	4	5	0	74.5
1	4	0	0	1	4	5	0	71.3
1	4	0	4	2	4	5	0	49.9
4	4	0	0	1	2	5	5	63.4
7	6	0	4	2	1	1	5	64.9
6	2	0	5	3	6	6	5	64.3
6	2	0	5	3	2	2	5	64.9
4	2	0	6	4	6	7	5	60.2
5	1	0	4	2	6	5	5	72.3
5	1	0	3	5	6	4	5	69.3
6	2	0	5	3	6	6	5	64.3
4	2	0	5	1	6	8	5	55.2
0	0	0	3	6	6	6	5	58.8
6	2	0	5	3	6	6	5	64.3
7	4	0	5	7	6	6	5	66.1
4	2	0	5	1	4	4	5	73.7
1	4	0	0	1	4	5	5	77.3
1	6	0	4	1	4	3	5	80.2
4	7	0	5	7	5	1	5	54.9
1	4	0	0	1	4	5	5	77.3
7	4	0	3	1	3	2	5	72.99
1	4	0	0	1	4	5	5	77.3
6	7	0	2	1	7	0	5	71.7
4	4	0	3	8	4	5	5	79.4
1	4	0	0	1	4	5	5	77.3
1	4	0	4	2	4	5	5	59.89
4	4	0	0	1	2	5	3	64.9
7	6	0	4	2	1	1	3	66.6
6	2	0	5	3	6	6	3	65.2
6	2	0	5	3	2	2	3	66.7
4	2	0	6	4	6	7	3	62.5
5	1	0	4	2	6	5	3	74.19
5	1	0	3	5	6	4	3	70.7
6	2	0	5	3	6	6	3	65.2
4	2	0	5	1	6	8	3	57.6
0	0	0	3	6	6	6	3	59.2
6	2	0	5	3	6	6	3	65.2
7	4	0	5	7	6	6	3	68.1
4	2	0	5	1	4	4	3	75.5
1	4	0	0	1	4	5	3	79.3
4	7	0	5	7	5	1	3	56.5
1	4	0	0	1	4	5	3	79.3
7	4	0	3	1	3	2	3	76.8
1	4	0	0	1	4	5	3	79.3
6	7	0	2	1	7	0	3	73.3
4	4	0	3	8	4	5	3	82.6
1	4	0	0	1	4	5	3	79.3
1	4	0	4	2	4	5	3	67.8
2	0	1	2	9	4	4	0	11.58
2	0	1	2	9	4	4	0	24.45
2	0	1	2	9	4	4	0	24.89
2	0	1	2	9	4	4	5	29.45
2	0	1	2	9	4	4	3	40.71
3	0	1	7	9	4	4	0	10.38
3	0	1	7	9	4	4	0	22.14
3	0	1	7	9	4	4	0	22.84
3	0	1	7	9	4	4	5	27.66
3	0	1	7	9	4	4	3	34.56
2	0	2	0	2	3	6	0	12.45
2	0	2	0	2	3	6	0	24.99
2	0	2	0	2	3	6	0	25.72
2	0	2	0	2	3	6	5	33.96
2	0	2	0	2	3	6	3	37.34
2	0	3	0	2	8	2	0	15.04
2	0	3	0	2	8	2	0	21.06
2	0	3	0	2	8	2	0	26.4
2	0	3	0	2	8	2	5	35.34
2	0	3	0	2	8	2	3	40.57
