0	0	0	0	0	0	0	0	15.55
0	0	0	0	0	1	0	0	15.55
0	0	0	0	0	2	0	0	15.55
0	0	0	0	0	3	0	0	15.55
1	1	1	1	0	0	0	0	20.84
1	1	1	1	0	1	0	0	21.46
1	1	1	1	0	2	0	0	20.71
1	1	1	1	0	3	0	0	19.68
2	2	0	2	0	0	0	0	19.5
2	2	0	2	0	1	0	0	19.95
2	2	0	2	0	2	0	0	19.34
2	2	0	2	0	3	0	0	18.31
3	3	1	2	0	0	0	0	17.05
3	3	1	2	0	1	0	0	17.41
3	3	1	2	0	2	0	0	16.95
3	3	1	2	0	3	0	0	15.98
4	4	2	2	0	0	0	0	28.52
4	4	2	2	0	1	0	0	29.9
4	4	2	2	0	2	0	0	29.63
4	4	2	2	0	3	0	0	28.75
5	4	3	1	0	0	0	0	24.77
5	4	3	1	0	1	0	0	23.93
5	4	3	1	0	2	0	0	24.77
5	4	3	1	0	3	0	0	23.93
5	5	4	3	1	0	0	0	6.07
5	5	4	3	1	1	0	0	6.05
5	5	4	3	1	2	0	0	6.01
5	5	4	3	1	3	0	0	6.04
6	6	5	3	1	0	0	0	6.37
6	6	5	3	1	1	0	0	6.4
6	6	5	3	1	2	0	0	6.37
6	6	5	3	1	3	0	0	6.4
7	7	0	3	1	0	0	0	6.85
7	7	0	3	1	1	0	0	6.79
7	7	0	3	1	2	0	0	6.77
7	7	0	3	1	3	0	0	6.81
7	8	1	3	1	0	0	0	7.18
7	8	1	3	1	1	0	0	7.1
7	8	1	3	1	2	0	0	7.1
7	8	1	3	1	3	0	0	7.1
8	9	2	3	1	0	0	0	10.85
8	9	2	3	1	1	0	0	10.54
8	9	2	3	1	2	0	0	10.77
8	9	2	3	1	3	0	0	10.56
8	9	6	3	1	0	0	0	8.6
8	9	6	3	1	1	0	0	8.49
8	9	6	3	1	2	0	0	8.45
8	9	6	3	1	3	0	0	8.5
0	0	0	0	0	0	1	1	24.58
0	0	0	0	0	1	1	1	24.63
0	0	0	0	0	2	1	1	24.63
0	0	0	0	0	3	1	1	24.59
1	1	1	1	0	0	1	1	29.03
1	1	1	1	0	1	1	1	29.87
1	1	1	1	0	2	1	1	29.14
1	1	1	1	0	3	1	1	28.09
2	2	0	2	0	0	1	1	26.28
2	2	0	2	0	1	1	1	26.91
2	2	0	2	0	2	1	1	26.37
2	2	0	2	0	3	1	1	25.27
3	3	1	2	0	0	1	1	23.53
3	3	1	2	0	1	1	1	24.03
3	3	1	2	0	2	1	1	23.54
3	3	1	2	0	3	1	1	22.58
4	4	2	2	0	0	1	1	35.56
4	4	2	2	0	1	1	1	37.12
4	4	2	2	0	2	1	1	36.9
4	4	2	2	0	3	1	1	35.94
5	4	3	1	0	0	1	1	32.96
5	4	3	1	0	1	1	1	32.12
5	4	3	1	0	2	1	1	32.94
5	4	3	1	0	3	1	1	32.21
5	5	4	3	1	0	1	1	10.36
5	5	4	3	1	1	1	1	10.43
5	5	4	3	1	2	1	1	10.36
5	5	4	3	1	3	1	1	10.39
6	6	5	3	1	0	1	1	10.71
6	6	5	3	1	1	1	1	10.8
6	6	5	3	1	2	1	1	10.7
6	6	5	3	1	3	1	1	10.75
7	7	0	3	1	0	1	1	11.11
7	7	0	3	1	1	1	1	11.13
7	7	0	3	1	2	1	1	11.09
7	7	0	3	1	3	1	1	11.16
7	8	1	3	1	0	1	1	11.68
7	8	1	3	1	1	1	1	11.69
7	8	1	3	1	2	1	1	11.7
7	8	1	3	1	3	1	1	11.69
8	9	2	3	1	0	1	1	15.41
8	9	2	3	1	1	1	1	15.2
8	9	2	3	1	2	1	1	15.42
8	9	2	3	1	3	1	1	15.21
8	9	6	3	1	0	1	1	12.96
8	9	6	3	1	1	1	1	12.97
8	9	6	3	1	2	1	1	12.93
8	9	6	3	1	3	1	1	13.02
0	0	0	0	0	0	1	2	24.29
0	0	0	0	0	1	1	2	24.31
0	0	0	0	0	2	1	2	24.13
0	0	0	0	0	3	1	2	24.25
1	1	1	1	0	0	1	2	28.88
1	1	1	1	0	1	1	2	29.68
1	1	1	1	0	2	1	2	28.83
1	1	1	1	0	3	1	2	27.9
2	2	0	2	0	0	1	2	26.48
2	2	0	2	0	1	1	2	27.02
2	2	0	2	0	2	1	2	26.33
2	2	0	2	0	3	1	2	25.36
3	3	1	2	0	0	1	2	23.75
3	3	1	2	0	1	1	2	24.23
3	3	1	2	0	2	1	2	23.67
3	3	1	2	0	3	1	2	22.79
4	4	2	2	0	0	1	2	35.65
4	4	2	2	0	1	1	2	37.26
4	4	2	2	0	2	1	2	36.97
4	4	2	2	0	3	1	2	36.03
5	4	3	1	0	0	1	2	33.16
5	4	3	1	0	1	1	2	32.4
5	4	3	1	0	2	1	2	33.12
5	4	3	1	0	3	1	2	32.41
5	5	4	3	1	0	1	2	10.42
5	5	4	3	1	1	1	2	10.46
5	5	4	3	1	2	1	2	10.32
5	5	4	3	1	3	1	2	10.45
6	6	5	3	1	0	1	2	10.64
6	6	5	3	1	1	1	2	10.72
6	6	5	3	1	2	1	2	10.55
6	6	5	3	1	3	1	2	10.68
7	7	0	3	1	0	1	2	11.45
7	7	0	3	1	1	1	2	11.46
7	7	0	3	1	2	1	2	11.32
7	7	0	3	1	3	1	2	11.49
7	8	1	3	1	0	1	2	11.45
7	8	1	3	1	1	1	2	11.42
7	8	1	3	1	2	1	2	11.33
7	8	1	3	1	3	1	2	11.43
8	9	2	3	1	0	1	2	15.41
8	9	2	3	1	1	1	2	15.18
8	9	2	3	1	2	1	2	15.34
8	9	2	3	1	3	1	2	15.19
