0	0	0	0	0	0	0	0	3.74
0	0	0	0	0	0	0	0	4.33
0	0	0	1	1	1	0	0	7.019
0	0	0	1	1	1	0	0	6.723
0	0	0	2	1	0	0	0	5.979
1	1	1	3	2	2	0	1	6.064
0	0	0	0	3	3	0	0	7.337
0	0	0	2	3	3	0	0	4.1
0	0	0	0	4	2	0	0	3.941
0	0	0	0	4	4	0	0	3.809
0	0	0	2	4	4	0	0	4.34
0	0	0	3	4	4	0	0	3.93
2	2	0	2	5	2	0	2	7.371
0	0	0	3	0	3	0	0	3.78
2	2	0	2	5	2	0	0	4.112
0	0	0	0	4	5	0	0	3.533
0	0	0	3	0	0	0	0	4.632
3	0	0	1	5	3	0	0	7.693
0	0	0	3	0	6	0	0	0.673
0	0	0	3	4	4	0	0	3.323
3	2	0	2	6	5	0	0	2.955
3	2	1	3	3	3	0	0	4.216
4	3	1	0	6	4	1	2	2.593
0	0	0	3	3	4	0	0	2.272
0	0	0	4	7	4	0	0	5.96
0	0	0	5	2	4	0	0	6.537
3	0	0	1	5	4	0	0	7.1
4	4	2	0	5	2	0	0	6.424
3	2	0	2	3	3	0	0	4.355
0	0	0	1	6	2	0	0	5.721
0	0	0	2	6	2	0	0	5.102
0	0	0	0	0	0	0	0	3.718
0	0	0	0	0	0	0	0	3.577
3	0	0	2	3	5	0	0	6.458
0	0	0	0	4	6	0	0	2.352
2	3	1	3	1	4	2	0	2.958
4	5	1	1	8	3	3	0	5.44
3	2	1	1	1	1	0	0	4.838
0	0	0	1	1	5	0	0	6.858
0	0	0	2	3	2	0	0	6.36
3	2	1	2	1	5	0	0	4.301
0	0	0	2	4	3	0	0	3.772
0	0	1	0	4	3	0	0	4.179
0	0	0	0	4	2	0	0	3.061
0	0	0	2	3	2	0	0	4.867
0	0	0	2	3	2	0	0	5.373
0	0	0	2	3	2	0	0	3.522
0	0	0	6	0	6	0	0	0.55
0	0	0	2	3	5	0	0	4.714
3	2	0	3	0	4	0	0	3.17
3	2	1	3	4	4	0	0	1.22
0	0	0	0	0	5	0	0	3.631
2	3	0	2	1	2	4	0	3.725
4	3	0	0	3	3	2	0	6
3	0	0	0	3	2	0	0	6.32
2	2	1	3	1	3	2	2	2.201
0	0	0	3	0	6	0	0	2.815
2	3	1	0	6	2	2	0	3.819
3	2	0	3	4	4	0	0	3.16
3	0	0	2	6	3	4	0	4.72
2	3	1	0	5	2	0	0	4.333
0	0	0	2	0	6	0	0	3.87
3	2	0	3	4	4	0	0	3.358
3	2	0	0	4	4	0	0	3.08
0	0	0	0	4	4	0	0	3.115
3	2	0	1	5	4	0	2	5.749
3	2	0	1	5	4	0	2	4.55
3	0	0	1	6	4	0	0	6.383
0	0	0	2	4	6	0	0	4.34
2	3	0	1	2	4	0	3	4.85
0	0	0	1	1	2	0	0	6.064
0	0	0	1	1	2	0	0	6.36
3	0	0	2	1	2	0	0	6.074
0	0	0	0	4	4	0	0	3.226
4	5	1	3	6	4	4	0	2.626
3	0	0	0	3	2	0	0	4.474
3	0	0	0	4	5	0	0	5.429
3	0	0	0	3	0	0	0	6.848
2	0	1	3	4	5	2	0	3.85
3	2	0	2	6	2	0	2	4.878
3	2	0	2	6	3	0	2	5.19
0	0	0	0	3	6	0	0	3.7
3	0	0	0	5	4	0	0	5.291
3	0	0	2	1	6	0	0	6.042
0	0	0	2	3	3	0	0	5.548
3	0	0	0	3	2	0	0	4.608
4	0	0	0	1	5	2	0	6.188
2	3	0	2	1	2	4	0	6.24
0	0	0	3	0	6	0	0	0.935
3	2	0	3	3	7	2	0	3.25
3	0	0	0	0	2	0	0	6.102
2	0	0	0	3	3	0	0	6.579
2	2	1	0	1	3	4	0	7.044
2	2	0	0	1	4	4	0	9.14
3	0	0	0	0	5	0	0	5.308
3	0	1	3	4	3	2	0	2.838
3	0	1	0	3	5	2	0	3.351
3	2	1	0	3	2	1	0	3.331
2	3	1	0	1	2	5	0	6.447
0	0	0	3	0	7	0	0	0.59
4	5	0	2	5	3	0	2	5.03
0	0	0	3	4	6	0	0	2.827
3	2	0	3	3	6	0	2	2.899
4	2	0	3	1	3	0	2	8.349
3	2	0	0	1	2	0	2	3.603
3	2	0	3	3	4	0	0	2.668
0	0	0	3	0	7	0	0	1.73
2	2	0	0	1	6	0	0	9.141
4	0	0	2	1	5	0	0	6.442
2	0	0	0	1	4	2	0	8.564
4	2	0	0	1	2	0	0	8.15
2	0	0	2	1	2	0	0	8.849
4	0	0	0	3	3	0	0	8.207
3	2	0	0	1	2	0	2	3.072
0	0	0	0	1	2	0	0	5.036
2	0	0	0	3	5	0	0	7.483
3	0	0	3	0	2	0	0	5.562
3	0	0	0	3	3	0	0	4.437
4	0	0	3	3	3	0	0	7.128
5	1	2	3	2	4	0	0	3.277
5	1	2	3	2	4	2	0	3.795
5	1	2	3	2	4	0	0	4.602
3	2	0	1	6	3	2	2	4.307
0	0	1	0	4	3	0	0	6.13
0	0	0	0	4	2	0	0	3.481
2	2	2	2	1	5	3	0	4.632
2	3	1	0	6	2	4	0	3.432
0	0	0	3	4	8	2	0	1.601
3	2	0	0	1	6	3	0	7.037
3	0	0	3	4	2	2	0	2.232
3	0	1	6	0	5	2	0	3.392
2	0	0	3	4	5	2	0	4.858
4	0	0	3	3	0	2	0	6.059
6	3	2	6	3	5	4	0	7.378
3	0	0	0	4	8	4	0	1.43
5	1	3	6	6	5	2	0	3.573
5	1	3	6	6	5	2	0	6.43
0	0	0	0	4	2	0	0	4.385
3	0	1	0	3	5	2	0	3.298
4	2	1	3	6	2	3	0	2.685
0	0	0	3	3	2	2	0	4.733
2	3	0	3	6	2	4	0	3.674
3	0	0	3	4	5	2	0	5.47
2	2	0	3	3	8	0	0	5.76
4	0	0	6	3	3	0	0	5.13
2	2	0	6	3	2	4	2	5.12
2	3	0	3	3	6	2	0	5.9
2	2	0	3	3	2	2	0	5.551
3	2	0	0	1	2	0	0	6.52
3	2	0	3	1	2	0	0	6.883
3	0	0	0	1	3	0	0	5.942
2	0	1	6	0	0	2	0	3.979
